ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TXN_ID,TIMESTAMP
94_ASG,ASG,2000,a02532b753c7856d0fc9dbac02db78ade2e2cbd59dcc62bdd73923e4e955bbcb,2022-12-19 14:33:20.523567
97_EXR,EXR,2000,429980a71f06c17471f7b4115aece54274a10f4bfc33358e9121fbe4b8867f06,2022-12-19 14:33:20.524627
100_ZSU,ZSU,2000,22f1046a193cfb3c758bd7cb12269f0a586e5e0dc9c6dfbdc028fd8125da4496,2022-12-19 14:33:20.525338
103_ZRS,ZRS,2000,8cdc0755065586a3448c680d75e3742ad8f8f798f2a6741616debd4918527cbb,2022-12-19 14:33:20.526229
106_WTI,WTI,2000,f1bf04479a2f751bb82beb4edfc4f0079c9c350e1af03b73f1dc835f78610751,2022-12-19 14:33:20.526891
109_JNG,JNG,2000,14d2cff636d48b8a67e8e7fa14d98dd6eabb779eb01cd9b1b2df4bdfcf46135e,2022-12-19 14:33:20.527473
112_RUM,RUM,2000,2943f4e905d61ae34ac581d5bbb16b23ef77feae07bfb1d3d6565900003c671d,2022-12-19 14:33:20.528127
115_YTJ,YTJ,2000,efb6227f43f7a9ae4e3b688d61581eb63e0831390e2d589eb4c363f3cf4e134f,2022-12-19 14:33:20.528935
118_VLK,VLK,2000,84dfb4a68f792616a672cb1fea229ac85d40931ca18de651b7fca9aae514516a,2022-12-19 14:33:20.529825
121_JGT,JGT,2000,f68bffe3fa1ec837e355b625fd297b3ecb0e7eb3860d7361ec75cfa2f6c32bfa,2022-12-19 14:33:20.530448
124_OPV,OPV,2000,b4aed53073deb562595c0fa7efaf24edf4c699c04385019764221180a2f18689,2022-12-19 14:33:20.531145
127_ERI,ERI,2000,32ff5353b5dda07c0a15eb2c75a60702de5c0561ad2df82feea85226fc2f023a,2022-12-19 14:33:20.531999
130_YHN,YHN,2000,e6e2ac4421317429b451f8a844485bbbbd08084462aad65c2e192a454f0795ac,2022-12-19 14:33:20.533139
133_UAN,UAN,2000,db9616d1c752b1dcb5f97bcf99d9b365075c22595cb469d6235f3afed0d40b97,2022-12-19 14:33:20.534194
136_BUQ,BUQ,2000,ff88f11c4714b04978437d6a5b66afa3c74ea6629122d0f9bde634a0b8cca5be,2022-12-19 14:33:20.535251
139_MTQ,MTQ,2000,cd0049afe790873f696bd62d773382ac9f6168d4e1a34a9ca1d97f9f262ada55,2022-12-19 14:33:20.536110
142_YAV,YAV,2000,b95f0ded378d0c00149e42bf7f04d65b34e6fffc0294ecb37faee7a9a17d3214,2022-12-19 14:33:20.537155
145_DBI,DBI,2000,cbb3c9aa52e4b0f76f8d096ca30a480025d4160662d0fb7909084a4cd06a7c69,2022-12-19 14:33:20.537791
148_YHE,YHE,2000,969ac2d05421dcd4bbd6c38e4f56f6b185328f20105483e2f9091826aaa39bf1,2022-12-19 14:33:20.538547
1_DDB,DDB,2000,3050495ad2b53dad6c3767b6bb8e398afb8ea0716a9f98729609d92e54ad4543,2022-12-19 15:28:20.598025
4_CBG,CBG,2000,3d2cad9b44fd0892bf6cd67a960ca9991f43ca4d410a633f7a0ae3b0b79fb600,2022-12-19 15:28:20.599666
7_FNX,FNX,2000,8f1f7a9221d37ce7101cc607b0a7ae2746ed9c00d94d2ec2155859939da67497,2022-12-19 15:28:20.600768
10_WVJ,WVJ,2000,9e316b7c854e8c266ab7d9f30a1c876d20b88c8ce86dbc6fe823e1c6d3e83b60,2022-12-19 15:28:20.601910
13_EYZ,EYZ,2000,2e607e451a97efebd1a07e970e9e16111a291fbf6aef1d5bd84e3046b48fd060,2022-12-19 15:28:20.602844
16_BEG,BEG,2000,19c36ba7027b43b30faada40d77ac9e6e3532c62c3ba8a98f159374aad00942e,2022-12-19 15:28:20.603704
19_MPF,MPF,2000,e21591d4fa6c353c202374ae7587b06e2775e3370c984bbe1f1d09f5cb594b00,2022-12-19 15:28:20.605128
22_MLF,MLF,2000,62545b60b72373a2072726c514d9a6217ab25505bea0a702749e571444e6b479,2022-12-19 15:28:20.606022
25_SBJ,SBJ,2000,7da1b69ca551da72ac0cbabf941905fcdd08cda71676e7b0c8aff15199519931,2022-12-19 15:28:20.607493
28_GRA,GRA,2000,36e413ca7c54256fc27f0072edb9044463b1e61a8f5329dac737068327f1fd3b,2022-12-19 15:28:20.608496
31_NGC,NGC,2000,ed9efea4c3aa2503b7f2ff47d811fb2707aaa51fb53617a2bb45bd0f6c20af30,2022-12-19 15:28:20.609460
34_QQF,QQF,2000,f420df16522bf7a17fdf0652a46f2ffb20ab8b598f39fcdf2cae371918666385,2022-12-19 15:28:20.610451
37_YJE,YJE,2000,1fcce7d4e14ff2594479f796aa0998b70ba76d7f7359c5a2d6e451b1e18ca40c,2022-12-19 15:28:20.612012
40_FPV,FPV,2000,37e6d8cd7118990bea25ed2ee8e9b8283102f3f1c73ab7e606b3579751e3f3ed,2022-12-19 15:28:20.613155
43_GKO,GKO,2000,cb3bdba002df5358a1607c7e1a7e1a218d2f401749d95db523e3aedbfec93324,2022-12-19 15:28:20.614155
46_QUY,QUY,2000,dc823d1c27db3ad1ebe62c37e97a2665397c62312076160acfaf14f05517d33c,2022-12-19 15:28:20.615212
49_QKM,QKM,2000,e0df62e0999d37f7e7a2073bcea3a1120ec95762a9f28aa473963c5f6c21c2f6,2022-12-19 15:28:20.616138
52_ODM,ODM,2000,4d98433581a233e9d920a95639568af6ff1ad388f02d28c2e62e79d3d39ebacb,2022-12-19 15:28:20.617141
55_PDY,PDY,2000,7d0ea29a088c166cc55be20e207863d15b09e39048570da0eac895c86e7d708e,2022-12-19 15:28:20.618151
58_TSK,TSK,2000,1fbc4b307c0f0ab66f53321deb7373d8b374b81b6e5849fe0fcc63df35cd6ebc,2022-12-19 15:28:20.619309
61_RXC,RXC,2000,a47ef5f5093e469616d9bfdaa60a6e3ef22526fe63ec1ce99a4f8e32d65b5e09,2022-12-19 15:28:20.620358
64_LFK,LFK,2000,15e23e7ad9c9324ad495aaa69ce4767bb56a93907e97fb7f19aa84b9f6f2ca11,2022-12-19 15:28:20.621787
67_ROQ,ROQ,2000,8ebfe2f7219f8aaf97f0a5c9728117e2fc2b2eaef685aa2a55ec82910f52d674,2022-12-19 15:28:20.622967
70_GGW,GGW,2000,0401e5d3dd96c1121242e0e9a28aa10b1f134cf32c4526cadc781e88be9efe51,2022-12-19 15:28:20.624255
73_WYY,WYY,2000,1265cf0be467d8982daa8a1b41af5f3a89afdbd75b16e6b8375a0f4a002b2447,2022-12-19 15:28:20.625569
76_WXC,WXC,2000,eaa077b55a06b91b2e87b8ecc23c257c325fbc33427938d50152a9bb8df3f428,2022-12-19 15:28:20.626891
79_WFR,WFR,2000,86b3ff8f5f01a3ed8a9800f7347dd23bac4577223ac2f0186ee16543b0444f23,2022-12-19 15:28:20.627989
82_FSL,FSL,2000,266b21e13e7f36d400600f4f820dc59781bba495307c8c172254e72f81421505,2022-12-19 15:28:20.629262
85_BHT,BHT,2000,0b7e4de0689d72bbcde00c7119e8ff9b82d09b3100d45a23edb309b2b094f8e8,2022-12-19 15:28:20.630515
88_PYE,PYE,2000,7639c27167e5dd8f0a631727348e73f7200558705b7f9bc16d646367673fcae0,2022-12-19 15:28:20.631656
91_OBN,OBN,2000,6697f44e98fb0406aaa516b0e24ed7f135c9087dadee88cdd4d816505cdc7591,2022-12-19 15:28:20.632708
94_QUB,QUB,2000,55b11148de19278ac3a4e6b67cd21763794e5a2fc5c69838f5159caa7fdfec39,2022-12-19 15:28:20.633529
97_QXL,QXL,2000,e53616cdef4628b04c5c226e7d3b2537fac3e9cfb19d7fe2b759a7102191dfe2,2022-12-19 15:28:20.634327
100_SLB,SLB,2000,f054a41c4e34ad18cb646d40ed7449afee6232ff22cabd9ae6e2ba691699b84b,2022-12-19 15:28:20.635418
103_FDX,FDX,2000,b2720474969a537660ace785148869e27ee98390b6771e6fb67d490e8a2d6ed8,2022-12-19 15:28:20.636389
106_YKP,YKP,2000,6816c6cd129d5dcfdaf598874f085d634555f888b01fb95d2cf22ee4c6316fdf,2022-12-19 15:28:20.637566
109_QXA,QXA,2000,77ce6332267691423508081697ea4bea3aa6bee4a2ebcd922dbcd1014be4eb62,2022-12-19 15:28:20.638675
112_XFA,XFA,2000,b50fdbf0419f8766dd5c2b357c93ffd4fe2483c38dc746d2eb37d7f362bb44d9,2022-12-19 15:28:20.640230
115_OSX,OSX,2000,143483489321669f2940003811014c4b7a8b330845c28c0f28a6a7abf8e7f0ad,2022-12-19 15:28:20.641411
118_PKE,PKE,2000,f6afcea5d69839a4776cac18c404071e394859d6dc48f1315a037a0a725b5890,2022-12-19 15:28:20.642652
121_IRK,IRK,2000,36a2e2428c310314284ff21a64adbb72b51a447ccd4a43ec3ad053f83bf5469c,2022-12-19 15:28:20.644032
124_UZN,UZN,2000,0ee058f6fca200112886aece93602dd60d99d1d1a7f3e0ebd45d78b3929faaba,2022-12-19 15:28:20.645401
127_TOB,TOB,2000,6aa42fe9e6f07945fb788d0a725d7ea59c0793349f0b863f3a713c38b9c9bad5,2022-12-19 15:28:20.646330
130_ZUZ,ZUZ,2000,3f9d6dc56c0d49257260454b495c7d409c2e45b714c573434945dcbff682db2a,2022-12-19 15:28:20.647238
133_LAG,LAG,2000,19033bb598cc8683550b2b19fbf5f0c8bf171c550b10a7abfc329aa26e697b4e,2022-12-19 15:28:20.648114
136_JOP,JOP,2000,16c5a692a5327aaf188ecaff42a386f493a5d38a18993ea3630749ef67e5aa39,2022-12-19 15:28:20.649003
139_GKQ,GKQ,2000,92ea359ac3de818f6020aaac0421e1cff07cc7f97cc0bc1b2712de9c80021b09,2022-12-19 15:28:20.649863
142_HIY,HIY,2000,1532179171650d2c75fe737f4c4e3b997c9370ad4d259a29dd0bb0c24840347f,2022-12-19 15:28:20.650909
145_FTY,FTY,2000,db5ea05d1ef9a8ff16e2999fe10b9d71aaffd235cfc090cc9a01845a7cc29771,2022-12-19 15:28:20.651817
148_ZDL,ZDL,2000,c92aaaab42134ff708e9a0683800e87398fcaf035655e766835ad000e4e772af,2022-12-19 15:28:20.652760
1_AUT,AUT,2000,08deaac293d7a619695dfcb7d99286ca47565ed83b839dde1f7af3ab025112bc,2022-12-19 15:28:53.750851
4_JEH,JEH,2000,9070ae7733e4149eee8b6c9db68cce7a18d6d6366e553c04701eae98bf750404,2022-12-19 15:28:53.751791
7_XOG,XOG,2000,d6d218a4063a9ee8bdd8b44ba7e5fda1ed590cd36a360ceac20e4f2feb4e5e30,2022-12-19 15:28:53.752786
10_FEK,FEK,2000,2c3f42fd9477465bd9e19ba313f2a1020e427b9c7292368d4dd0b6a17077cdde,2022-12-19 15:28:53.753670
13_YRJ,YRJ,2000,1de615ebcf17d0f89feb27de12fa4a9452fd078e2541fd77c19df9ea28aafe2d,2022-12-19 15:28:53.754587
16_MTW,MTW,2000,6fe78e7c70ec8b12b0da8634c0fa1360d10244818b94546b5b29a6d27faf7855,2022-12-19 15:28:53.755417
19_DCN,DCN,2000,9ad7f349d1467703b6f19d20c63dad3a335c45409213abf7d8869f48b01802b4,2022-12-19 15:28:53.756338
22_CQJ,CQJ,2000,ba182c963bae3df22d1bec48cbf96acd0cf49a4cc3d9d2a2d478c7f79b23f1ac,2022-12-19 15:28:53.757490
25_GYB,GYB,2000,4d4d4801a05723f162be09c75d6752463c1ed21cb6bf98afbf4274396dfe2a39,2022-12-19 15:28:53.758452
28_QVP,QVP,2000,c1281f87cbabdd8101259f4d119fd3eabf4f1990fcccfc4e1dbe1e231597c18d,2022-12-19 15:28:53.759455
31_OAE,OAE,2000,afab4ca2089828568aeaaca4fdc594a13d4ce6d61d06fef80882bff495180a75,2022-12-19 15:28:53.760391
34_WNG,WNG,2000,1b46e96638f55d82c019f8998ea80a6ac7d9226040a82d267801b03172255245,2022-12-19 15:28:53.761518
37_XNB,XNB,2000,11121c42f3caf7353d14b4ab3b96eb7ac47ada817c8c5cc065c2e625520a7086,2022-12-19 15:28:53.762795
40_DLQ,DLQ,2000,627e796236b58bbb7ffcd4fd03f569c797db7d7fdc807796bb297394c15596f4,2022-12-19 15:28:53.764223
43_PSB,PSB,2000,6e6151cb8274ee5c214a2cc094a0d02a245e0b58d726c857cc47339d08606a29,2022-12-19 15:28:53.765471
46_OQE,OQE,2000,cb5ae2d1ed8b939007fa0c8cb0c18117141521548ea6f89ba51d134bca4369ca,2022-12-19 15:28:53.766702
49_BBQ,BBQ,2000,9d96223d4b985c434c517ef88421f2a8e9219b516174f036fefc9fe53cf00630,2022-12-19 15:28:53.767527
52_RFM,RFM,2000,21393265e751ed5865ce1fd826ee7e958f971760f0796ffca3c17599483689d6,2022-12-19 15:28:53.768392
55_NRP,NRP,2000,50a7ede6ec731cc63ae6c3b933f9e691f35bbafa9373f5cacc3126c69e7ffa76,2022-12-19 15:28:53.769213
58_UID,UID,2000,2779da3c1a8b14bc43b80ebbb96a75f5437bed73675c1fe7e484e21ebcb0c78b,2022-12-19 15:28:53.770072
61_SKL,SKL,2000,9f645fa9b6fc32bcb6c01195b296ba086ea81b415d43dbff189b96d26ef705ba,2022-12-19 15:28:53.770881
64_HCO,HCO,2000,db9da997beddf4db39948011c1532bcc2b8df2c73824fbab075cbeb82c378453,2022-12-19 15:28:53.771654
67_CPZ,CPZ,2000,66cca7b5bb12fda52e631972f8e8077ce3b807bd9288a1f8de9ad3bec391dff1,2022-12-19 15:28:53.772375
70_ZBD,ZBD,2000,c3005bf7d3ad11f1ce367ef971d836c7e2cdc19c8a9e07510f6182fa5adf1bdf,2022-12-19 15:28:53.773180
73_VLF,VLF,2000,20938c84a94739a3cadd633b9f847dd323b46e51a378cce74045dc7313d7f0be,2022-12-19 15:28:53.774099
76_SLN,SLN,2000,769fdffaa32743b3c848cf11a2d61d0ce71d26ea8dbebe80f2d3f87693c43325,2022-12-19 15:28:53.775110
79_ADI,ADI,2000,f057bb332a387ce5704c0d3f0bbb143cd21f86c4399611871a68577c1f6ff860,2022-12-19 15:28:53.776330
82_KTA,KTA,2000,df18220b5088afa15bf8241535b4b6354670a313b428d59a3e510214e444d939,2022-12-19 15:28:53.777262
85_XYX,XYX,2000,84bb24703bb835a2f94e7724f9333a68341151b2c11fa83a5ddb5486f43b7311,2022-12-19 15:28:53.778086
88_KBX,KBX,2000,202615aa411e8d5a9d457b824f8a412673b605fd5bfc51f519f051d76875eef8,2022-12-19 15:28:53.779138
91_NTS,NTS,2000,328e96ac3529b47f965cb3b016d38728136885fc9e74bf755f6d4bab6592bf7b,2022-12-19 15:28:53.780145
94_ALM,ALM,2000,1fa901dd2d1e086e1dc249b56c87d52c8b9c45b2e691da6623bc9bfa61021af1,2022-12-19 15:28:53.781399
97_UJZ,UJZ,2000,33778c59516f085b019b4982f2d9637ca7f83e37d5cc885955e4ed5c78706c25,2022-12-19 15:28:53.782425
100_FKW,FKW,2000,c49dd9b7d6b209e824b66f2aa8578d83d279dcb5127914aec298b0186b12e8d9,2022-12-19 15:28:53.783447
103_LMZ,LMZ,2000,7a2dbc69c628b627db6393c21f88c0226bfb5690dccc0fe3f64a63a69e86665b,2022-12-19 15:28:53.784256
106_VYE,VYE,2000,23963fe7dc55f94b4bea7c3957080484dea8e40b86a5da2c01ad1a02a9c5b2bc,2022-12-19 15:28:53.785027
109_HFF,HFF,2000,59617f6e1eb10bd9299351605842d6a16594e16d4d09f9c07b9835248fa9a3cc,2022-12-19 15:28:53.785802
112_GAQ,GAQ,2000,682f296c6b13c92be6b4826106d07ced4b41d39059ca5424b3269667f6a6de42,2022-12-19 15:28:53.786833
115_STP,STP,2000,11c923e8188ad9613995d5bec1e6c9a0989d65b6cd62cc96637f1b8eb04cf1a7,2022-12-19 15:28:53.787671
118_CNK,CNK,2000,703a0a81bf11e40bb6cbb26be0b53c46104fca5a2380fa2fc0038e336e7ac0c1,2022-12-19 15:28:53.788508
121_SSD,SSD,2000,340e4d3f6a966d639157a40fffc68e6cadb22c3045fc1fbe4789a897b0489a06,2022-12-19 15:28:53.789322
124_WKK,WKK,2000,8823f0bef9eccb8f55821b0883db8352b4cfb578e8f3c567c0f2a39b30cd9a69,2022-12-19 15:28:53.790156
127_BXK,BXK,2000,75f9e27f977a57be5a60eec8d6e58f2a794bdc7a969e1a6989893790c831b5a0,2022-12-19 15:28:53.790997
130_ZSU,ZSU,2000,c6d5eb81fd04d485907f808d168128dcc061e4589ef6eca6b5b2a1531f4ea71e,2022-12-19 15:28:53.791843
133_JHN,JHN,2000,429e122f78f621211d1bbc68438a4053191573e1a05c81b6585416a76f9d3799,2022-12-19 15:28:53.792673
136_RKC,RKC,2000,0003a8607ed8bd300352016199cd737c16b293689d00876f14b8f632f7bbdf03,2022-12-19 15:28:53.793499
139_OHJ,OHJ,2000,8e4e791c5db33d8ff9c0a7b4049db3b292b5e71ecfe5f0fb92a516a14efa5808,2022-12-19 15:28:53.794322
142_GMS,GMS,2000,7b3a623ee54bfc5bec403b6719d9bee45f0e5e1a523e0ef82fea871cd4763cf5,2022-12-19 15:28:53.795160
145_UOE,UOE,2000,284540fb1f7d2f11df45be3de5602e1faec9759cc09c960a8e0fa2c44d69f752,2022-12-19 15:28:53.796184
148_NIX,NIX,2000,fdc01f4e3ad2d13fe475415cdb85cc6e9c8c87624a8d72fdd9aa42b59cc8200b,2022-12-19 15:28:53.797110
1_QHZ,QHZ,2000,f2c26057bed73b7a272f10f6fc55503e991f5c938205e9a05cf85c2c60e71458,2022-12-19 18:16:23.442022
4_GPQ,GPQ,2000,0c3eb81698a7a0e8868aa976ec27c3a5fe4940dab24f0bef3b63f37d787f1580,2022-12-19 18:16:23.445382
